id,name,owner,watchers,created_at,updated_at,size,stars,open_issues_count,forks,topic
375111441,New-Grad-Positions,SimplifyJobs,11666,2021-06-08T18:44:46Z,2024-11-16T05:54:01Z,4396,11666,2,1056,POS
40097225,post-mortems,danluu,11309,2015-08-03T00:20:15Z,2024-11-14T21:02:04Z,542,11309,11,436,POS
40072159,awesome-postgres,dhamaniasad,10064,2015-08-02T07:27:17Z,2024-11-15T23:20:20Z,500,10064,99,814,POS
664013991,postiz-app,gitroomhq,9956,2023-07-08T17:24:22Z,2024-11-16T10:26:39Z,24213,9956,62,2228,POS
251262566,pose-animator,yemount,8727,2020-03-30T09:43:38Z,2024-11-15T01:32:50Z,34017,8727,50,961,POS
85894461,InvenTree,inventree,4322,2017-03-23T01:44:10Z,2024-11-16T10:12:54Z,185853,4322,236,781,Inventory
39182755,glpi,glpi-project,4306,2015-07-16T07:20:21Z,2024-11-16T09:52:38Z,857150,4306,242,1291,Inventory
20466037,Dollar,ankurp,4257,2014-06-04T01:30:39Z,2024-11-12T02:48:26Z,5587,4257,3,367,Inventory
8635901,tern,ternjs,4253,2013-03-07T20:29:52Z,2024-11-06T00:58:48Z,3898,4253,158,378,Inventory
52159512,kaitai_struct,kaitai-io,4027,2016-02-20T15:17:00Z,2024-11-12T19:03:42Z,311,4027,502,197,Inventory
266941405,GreaterWMS,GreaterWMS,4002,2020-05-26T04:07:33Z,2024-11-15T16:59:15Z,193586,4002,56,1036,Inventory
296239,locutus,locutusjs,3731,2009-09-03T09:52:00Z,2024-11-12T08:29:12Z,54500,3731,1,1121,Inventory
5987222,polyglot.js,airbnb,3708,2012-09-27T19:10:37Z,2024-11-11T22:45:05Z,755,3708,15,208,Inventory
1219595,JavaScript-Garden,BonsaiDen,3450,2011-01-04T14:41:31Z,2024-11-11T05:50:44Z,2212,3450,40,558,Inventory
4512368,skulpt,skulpt,3339,2012-05-31T20:13:13Z,2024-11-06T23:27:01Z,89016,3339,254,895,Inventory
577603990,Open-Assistant,LAION-AI,37063,2022-12-13T05:24:17Z,2024-11-16T06:06:20Z,35477,37063,290,3237,To-do
42956467,awesome-macos-command-line,herrbischoff,28933,2015-09-22T19:37:55Z,2024-11-15T21:03:07Z,0,28933,0,1434,To-do
46622323,You-Dont-Need-jQuery,camsong,20335,2015-11-21T16:02:26Z,2024-11-14T20:17:17Z,727,20335,3,1754,To-do
2889328,WordPress,WordPress,19558,2011-12-01T07:05:17Z,2024-11-16T03:21:14Z,531087,19558,2,12548,To-do
66474729,prowler,prowler-cloud,10840,2016-08-24T15:12:24Z,2024-11-15T22:37:54Z,95744,10840,76,1542,To-do
34136758,dom-to-image,tsayen,10396,2015-04-17T19:47:01Z,2024-11-15T15:19:50Z,9765,10396,326,1690,To-do
425387994,Douyin_TikTok_Download_API,Evil0ctal,9320,2021-11-07T01:35:09Z,2024-11-16T07:41:40Z,8855,9320,36,1441,To-do
110050572,state-of-the-art-result-for-machine-learning-problems,RedditSota,8944,2017-11-09T01:21:40Z,2024-11-12T08:54:07Z,151,8944,14,1314,To-do
549007739,TikTokDownloader,JoeanAmier,8010,2022-10-10T14:27:36Z,2024-11-16T09:52:35Z,19589,8010,215,1279,To-do
139727567,Reloader,stakater,7665,2018-07-04T13:42:50Z,2024-11-15T15:36:25Z,27219,7665,103,512,To-do
156018,redis,redis,67032,2009-03-21T22:32:25Z,2024-11-15T19:33:13Z,141567,67032,2520,23802,Video Streaming
13233158,obs-studio,obsproject,60357,2013-10-01T02:40:31Z,2024-11-16T06:32:30Z,72214,60357,776,7989,Video Streaming
1614410,FFmpeg,FFmpeg,46046,2011-04-14T14:12:38Z,2024-11-16T09:19:04Z,425467,46046,3,12165,Video Streaming
41889031,NewPipe,TeamNewPipe,31646,2015-09-03T23:39:26Z,2024-11-16T06:48:44Z,76481,31646,1196,3075,Video Streaming
13584262,webtorrent,webtorrent,29660,2013-10-15T08:16:40Z,2024-11-16T06:08:23Z,41219,29660,78,2720,Video Streaming
191820100,mediapipe,google-ai-edge,27598,2019-06-13T19:16:41Z,2024-11-16T07:23:01Z,602983,27598,485,5164,Video Streaming
321659062,DeepFaceLive,iperov,26852,2020-12-15T12:19:22Z,2024-11-16T08:16:56Z,1540184,26852,1,33,Video Streaming
34777562,srs,ossrs,25762,2015-04-29T06:59:32Z,2024-11-16T07:44:35Z,254226,25762,216,5390,Video Streaming
420628737,BetterDisplay,waydabber,20390,2021-10-24T08:32:56Z,2024-11-16T09:58:07Z,15758,20390,139,348,Video Streaming
438803890,Sunshine,LizardByte,19732,2021-12-15T23:38:57Z,2024-11-16T10:31:51Z,30773,19732,95,954,Video Streaming
76838017,iina,iina,38285,2016-12-19T07:18:45Z,2024-11-16T10:17:20Z,273310,38285,1721,2572,Music Player
667006,video.js,videojs,38117,2010-05-14T18:45:10Z,2024-11-16T00:39:50Z,127106,38117,545,7458,Music Player
10446890,ijkplayer,bilibili,32549,2013-06-03T04:12:04Z,2024-11-15T15:22:01Z,8283,32549,2878,8127,Music Player
302603001,YesPlayMusic,qier222,29561,2020-10-09T10:04:21Z,2024-11-16T09:01:43Z,48929,29561,581,4346,Music Player
6201092,mpv,mpv-player,28580,2012-10-13T08:08:44Z,2024-11-16T10:02:20Z,106416,28580,952,2921,Music Player
72343657,lossless-cut,mifi,28040,2016-10-30T10:49:56Z,2024-11-16T10:37:26Z,20380,28040,171,1356,Music Player
30794868,plyr,sampotts,26599,2015-02-14T11:33:07Z,2024-11-16T07:55:52Z,65933,26599,908,2935,Music Player
58623321,flv.js,bilibili,22960,2016-05-12T08:34:31Z,2024-11-15T16:32:20Z,1672,22960,448,3385,Music Player
20818126,ExoPlayer,google,21741,2014-06-13T21:19:18Z,2024-11-16T08:37:32Z,484242,21741,662,6034,Music Player
73614722,GSYVideoPlayer,CarGuo,20239,2016-11-13T12:34:31Z,2024-11-16T08:45:11Z,342209,20239,15,4198,Music Player
3721224,swiper,nolimits4web,39949,2012-03-14T19:11:45Z,2024-11-15T16:14:51Z,83780,39949,159,9746,Photo Gallery
1580851,PhotoSwipe,dimsemenov,24247,2011-04-07T05:46:29Z,2024-11-16T09:07:51Z,30529,24247,625,3306,Photo Gallery
25129800,gallery-dl,mikf,11921,2014-10-12T19:38:05Z,2024-11-16T09:40:45Z,12801,11921,1122,975,Photo Gallery
12384353,subsampling-scale-image-view,davemorrissey,7890,2013-08-26T16:45:25Z,2024-11-16T01:05:31Z,57935,7890,47,1203,Photo Gallery
2715671,fancybox,fancyapps,7275,2011-11-05T15:03:40Z,2024-11-15T01:20:59Z,2316,7275,140,1778,Photo Gallery
17293434,lightGallery,sachinchoolur,6534,2014-02-28T17:10:09Z,2024-11-16T00:39:08Z,120079,6534,37,1285,Photo Gallery
245230215,gallery,flutter,6404,2020-03-05T17:46:11Z,2024-11-16T01:54:22Z,54257,6404,48,1544,Photo Gallery
29293002,Android-Image-Cropper,ArthurHub,6398,2015-01-15T10:49:37Z,2024-11-16T02:05:09Z,26047,6398,363,1378,Photo Gallery
195657294,photoview,photoview,5400,2019-07-07T13:55:00Z,2024-11-15T21:11:35Z,55869,5400,179,405,Photo Gallery
64635494,lightgallery.js,sachinchoolur,5315,2016-08-01T04:19:56Z,2024-11-15T03:12:04Z,57172,5315,1,594,Photo Gallery
48623558,wttr.in,chubin,24742,2015-12-26T21:03:43Z,2024-11-15T23:01:41Z,1766,24742,329,1112,Weather
95492797,Bash-Snippets,alexanderepstein,9672,2017-06-26T21:55:08Z,2024-11-16T02:38:57Z,4241,9672,9,839,Weather
26971815,wego,schachmat,7835,2014-11-21T18:09:53Z,2024-11-13T07:38:55Z,212,7835,22,478,Weather
11056820,weather-icons,erikflowers,6939,2013-06-29T17:45:23Z,2024-11-16T06:07:23Z,74098,6939,107,853,Weather
14106955,earth,cambecc,6131,2013-11-04T10:40:52Z,2024-11-16T07:05:13Z,53746,6131,96,1187,Weather
482265185,breezy-weather,breezy-weather,5664,2022-04-16T13:45:06Z,2024-11-16T09:00:55Z,1024815,5664,77,173,Weather
20682114,SwiftLanguageWeather,JakeLin,5240,2014-06-10T10:58:37Z,2024-11-13T13:50:38Z,40701,5240,8,1211,Weather
666376652,graphcast,google-deepmind,4638,2023-07-14T11:07:57Z,2024-11-15T08:46:09Z,26,4638,37,588,Weather
384330997,MSEdgeRedirect,rcmaehl,4226,2021-07-09T05:27:40Z,2024-11-16T10:24:22Z,2385,4226,55,93,Weather
30492865,SXNews,dsxNiubility,3577,2015-02-08T14:07:22Z,2024-10-22T13:48:13Z,34899,3577,46,1061,Weather
737898780,maybe,maybe-finance,33948,2024-01-01T22:23:46Z,2024-11-16T10:29:40Z,3161,33948,22,2439,Finance
323048702,OpenBB,OpenBB-finance,33948,2020-12-20T10:46:38Z,2024-11-16T09:41:20Z,2325764,33948,54,3102,Finance
31522041,vnpy,vnpy,25839,2015-03-02T03:36:58Z,2024-11-16T08:44:09Z,254606,25839,13,8840,Finance
33702544,dash,plotly,21483,2015-04-10T01:53:08Z,2024-11-16T07:17:59Z,170933,21483,498,2070,Finance
43425480,awesome-quant,wilsonfreitas,18188,2015-09-30T09:53:49Z,2024-11-16T09:58:06Z,2491,18188,13,2633,Finance
21298446,firefly-iii,firefly-iii,16297,2014-06-28T07:37:32Z,2024-11-16T10:19:37Z,298770,16297,133,1476,Finance
486815039,actual,actualbudget,15560,2022-04-29T02:41:34Z,2024-11-16T10:27:28Z,185421,15560,161,1206,Finance
287463830,qlib,microsoft,15531,2020-08-14T06:46:00Z,2024-11-16T07:07:17Z,17335,15531,249,2646,Finance
91948540,yfinance,ranaroussi,14789,2017-05-21T10:16:15Z,2024-11-16T10:34:39Z,4780,14789,188,2436,Finance
600544354,FinGPT,AI4Finance-Foundation,14033,2023-02-11T20:21:34Z,2024-11-16T06:56:46Z,12435,14033,74,1938,Finance
56969116,trackerslist,ngosang,47269,2016-04-24T11:57:57Z,2024-11-16T10:29:03Z,5944,47269,6,6582,Budget Tracker
873328,sentry,getsentry,39175,2010-08-30T22:06:41Z,2024-11-16T07:39:21Z,532304,39175,2911,4199,Budget Tracker
212619489,TrackersListCollection,XIU2,25809,2019-10-03T15:55:07Z,2024-11-16T10:28:57Z,12821,25809,1,1625,Budget Tracker
62712899,AdGuardHome,AdguardTeam,25552,2016-07-06T10:31:47Z,2024-11-16T08:37:27Z,20071,25552,995,1835,Budget Tracker
2500088,gitlabhq,gitlabhq,23803,2011-10-02T16:25:27Z,2024-11-16T06:31:42Z,1703150,23803,36,5739,Budget Tracker
138331573,NLP-progress,sebastianruder,22711,2018-06-22T17:43:55Z,2024-11-14T17:19:16Z,1399,22711,38,3620,Budget Tracker
778556932,desktop,zen-browser,18363,2024-03-28T00:05:55Z,2024-11-16T10:40:58Z,5874042,18363,541,447,Budget Tracker
58590700,proposals,tc39,18308,2016-05-11T23:41:28Z,2024-11-15T20:44:17Z,1292,18308,14,717,Budget Tracker
30675533,fonts,google,18262,2015-02-11T23:34:54Z,2024-11-15T21:00:45Z,2426257,18262,1230,2623,Budget Tracker
263983855,monkeytype,monkeytypegame,15747,2020-05-14T17:41:09Z,2024-11-16T08:26:10Z,132874,15747,59,2395,Budget Tracker
357241735,searxng,searxng,13833,2021-04-12T15:18:15Z,2024-11-16T10:01:44Z,71317,13833,270,1446,Expense Tracker
16157746,efcore,dotnet,13786,2014-01-23T00:52:01Z,2024-11-15T21:58:19Z,199398,13786,2272,3190,Expense Tracker
596377730,openobserve,openobserve,13180,2023-02-02T03:29:51Z,2024-11-16T10:20:53Z,44573,13180,514,479,Expense Tracker
217475193,PaddleDetection,PaddlePaddle,12808,2019-10-25T07:21:14Z,2024-11-15T09:28:28Z,432635,12808,1262,2887,Expense Tracker
57224308,activitywatch,ActivityWatch,12434,2016-04-27T15:26:09Z,2024-11-16T06:33:20Z,1164,12434,161,558,Expense Tracker
45195614,Jackett,Jackett,12347,2015-10-29T16:23:19Z,2024-11-16T08:15:49Z,36983,12347,210,1305,Expense Tracker
4578898,habitica,HabitRPG,12007,2012-06-06T22:49:48Z,2024-11-16T03:55:54Z,1655863,12007,199,4096,Expense Tracker
78243781,super-productivity,johannesjo,11951,2017-01-06T22:30:58Z,2024-11-16T10:05:40Z,79713,11951,257,927,Expense Tracker
82208127,user.js,arkenfox,10270,2017-02-16T17:39:08Z,2024-11-16T06:44:03Z,3458,10270,21,519,Expense Tracker
324829379,organicmaps,organicmaps,9926,2020-12-27T19:02:26Z,2024-11-16T10:36:49Z,7416338,9926,2685,951,Expense Tracker
198832400,python-training,jpmorganchase,6286,2019-07-25T13:01:12Z,2024-11-16T04:31:36Z,876,6286,0,1130,Banking
1282929,processing-js,processing-js,3092,2011-01-22T21:07:41Z,2024-11-15T21:20:43Z,32988,3092,76,887,Banking
73847171,oils,oils-for-unix,2848,2016-11-15T19:19:09Z,2024-11-16T02:21:08Z,47522,2848,518,159,Banking
105802846,jsii,aws,2656,2017-10-04T18:23:37Z,2024-11-16T01:59:03Z,216090,2656,164,245,Banking
697495192,framework,observablehq,2546,2023-09-27T21:06:30Z,2024-11-16T01:24:34Z,44149,2546,162,122,Banking
3322086,LiveScript,gkz,2322,2012-02-01T05:07:14Z,2024-11-12T15:15:52Z,20364,2322,172,156,Banking
71649256,mnemonist,Yomguithereal,2275,2016-10-22T15:53:07Z,2024-11-14T14:12:53Z,2681,2275,71,92,Banking
792306243,banking,adrianhajdin,2087,2024-04-26T11:56:17Z,2024-11-16T07:59:56Z,771,2087,56,644,Banking
105263586,typescript-language-server,typescript-language-server,1947,2017-09-29T11:10:41Z,2024-11-16T07:46:49Z,2600,1947,34,153,Banking
32193707,plv8,plv8,1925,2015-03-14T03:15:40Z,2024-11-15T21:56:35Z,10023,1925,8,143,Banking
113166974,scikit-opt,guofei9987,5283,2017-12-05T10:20:41Z,2024-11-16T08:11:27Z,391,5283,67,989,Travel
7106250,freezegun,spulec,4194,2012-12-11T05:11:00Z,2024-11-14T14:01:43Z,908,4194,142,269,Travel
109746267,som-tsp,diego-vicente,3866,2017-11-06T20:30:12Z,2024-11-15T14:36:52Z,5479,3866,0,605,Travel
211644266,console,redpanda-data,3829,2019-09-29T10:15:35Z,2024-11-15T23:48:38Z,61257,3829,93,351,Travel
72991,timecop,travisjeffery,3369,2008-11-07T20:37:52Z,2024-10-31T12:56:50Z,403,3369,4,225,Travel
3749321,Unblock-Youku,uku,3182,2012-03-17T17:20:13Z,2024-11-13T07:26:39Z,2176,3182,10,651,Travel
42178647,TSA-Travel-Sentry-master-keys,Xyl2k,3141,2015-09-09T13:02:37Z,2024-11-09T12:08:37Z,3611,3141,7,686,Travel
125824259,xtdb,xtdb,2573,2018-03-19T08:19:27Z,2024-11-15T18:24:54Z,214766,2573,591,169,Travel
197829646,Reactime,open-source-labs,2173,2019-07-19T19:17:03Z,2024-11-12T13:32:32Z,249767,2173,12,200,Travel
27350433,traveling-ruby,phusion,2102,2014-11-30T21:19:30Z,2024-11-15T21:58:59Z,3604,2102,29,121,Travel
45409645,QloApps,Qloapps,4565,2015-11-02T17:16:28Z,2024-11-15T06:37:18Z,114527,4565,86,506,Booking
215254931,gantt-schedule-timeline-calendar,neuronetio,3168,2019-10-15T09:07:32Z,2024-11-15T21:32:51Z,21790,3168,26,370,Booking
44744780,booking-js,timekit-io,2426,2015-10-22T12:50:58Z,2024-11-16T06:32:20Z,19308,2426,51,187,Booking
181561553,aws-serverless-airline-booking,aws-samples,2204,2019-04-15T20:34:33Z,2024-11-15T05:30:07Z,8949,2204,4,1296,Booking
20760465,jsemu,fcambus,1779,2014-06-12T08:40:21Z,2024-11-07T10:19:59Z,386,1779,1,174,Booking
216405158,fut,fusionlanguage,1762,2019-10-20T18:07:19Z,2024-11-15T01:11:43Z,13814,1762,33,55,Booking
43038779,njs,nginx,1231,2015-09-24T02:03:58Z,2024-11-16T08:50:16Z,21318,1231,52,155,Booking
137736003,persian-tools,persian-tools,1093,2018-06-18T10:00:57Z,2024-11-15T13:20:24Z,4350,1093,33,118,Booking
181014901,dinoql,victorvoid,1048,2019-04-12T13:35:09Z,2024-10-23T00:37:46Z,2055,1048,18,22,Booking
36850802,autolayout.js,IjzerenHein,1034,2015-06-04T05:50:02Z,2024-11-06T06:37:14Z,1453,1034,14,63,Booking
16455664,TastyIgniter,tastyigniter,3033,2014-02-02T14:14:26Z,2024-11-15T04:23:06Z,54541,3033,16,994,Reservation
22283453,alf.io,alfio-event,1426,2014-07-26T10:12:57Z,2024-11-15T15:02:44Z,47596,1426,174,349,Reservation
45974720,timegrid,timegridio,960,2015-11-11T10:21:06Z,2024-11-14T13:40:27Z,25641,960,46,336,Reservation
266866079,Otto,KartikChugh,950,2020-05-25T19:42:57Z,2024-10-28T11:27:43Z,114155,950,19,75,Reservation
22002058,srclib,sourcegraph,942,2014-07-19T04:38:41Z,2024-10-15T07:51:08Z,5159,942,66,62,Reservation
331286,haml-js,creationix,900,2009-10-08T18:53:59Z,2024-11-10T18:58:45Z,268,900,30,110,Reservation
138204311,Learn-Blockchain-By-Building-Your-Own-In-JavaScript,erictraub,857,2018-06-21T17:50:26Z,2024-11-15T09:37:50Z,32,857,6,179,Reservation
2846200,roy,puffnfresh,836,2011-11-24T21:56:31Z,2024-11-09T10:32:32Z,1389,836,64,74,Reservation
68805662,javascript-typescript-langserver,sourcegraph,793,2016-09-21T10:20:04Z,2024-09-16T00:53:11Z,2398,793,148,72,Reservation
5460093,javascript-for-cats,max-mapper,787,2012-08-18T04:11:00Z,2024-09-26T14:23:08Z,21621,787,35,139,Reservation
266231149,logseq,logseq,32906,2020-05-23T00:06:06Z,2024-11-16T07:00:31Z,126547,32906,1500,1928,Hotel Management
16607898,harness,harness,32237,2014-02-07T07:54:44Z,2024-11-15T22:18:41Z,45842,32237,166,2818,Hotel Management
123303402,poetry,python-poetry,31727,2018-02-28T15:23:47Z,2024-11-15T20:37:34Z,22214,31727,558,2271,Hotel Management
31288958,vault,hashicorp,31215,2015-02-25T00:15:59Z,2024-11-16T07:34:15Z,306225,31215,1238,4217,Hotel Management
59239347,portainer,portainer,31050,2016-05-19T20:15:28Z,2024-11-16T10:06:33Z,81089,31050,672,2482,Hotel Management
156084530,nps,ehang-io,30773,2018-11-04T13:22:51Z,2024-11-16T06:27:03Z,9168,30773,500,5578,Hotel Management
137451403,nacos,alibaba,30327,2018-06-15T06:49:27Z,2024-11-16T09:46:19Z,58794,30327,257,12850,Hotel Management
53127403,apollo,apolloconfig,29174,2016-03-04T10:24:23Z,2024-11-16T06:18:17Z,54122,29174,145,10207,Hotel Management
39176269,vuex,vuejs,28418,2015-07-16T04:21:26Z,2024-11-16T09:19:24Z,16581,28418,144,9576,Hotel Management
32215970,mobx,mobxjs,27556,2015-03-14T14:31:38Z,2024-11-16T00:02:00Z,19968,27556,63,1776,Hotel Management
418638812,projects_realestate,adrianhajdin,1244,2021-10-18T19:21:40Z,2024-11-15T19:23:44Z,117,1244,20,441,Real Estate
4383030,hawkthorne-journey,hawkthorne,1089,2012-05-20T06:12:09Z,2024-11-14T16:09:55Z,250755,1089,40,452,Real Estate
533254113,contoso-real-estate,Azure-Samples,894,2022-09-06T09:33:48Z,2024-11-16T05:54:17Z,37944,894,28,533,Real Estate
109605983,microrealestate,microrealestate,688,2017-11-05T18:43:50Z,2024-11-16T09:27:08Z,7005,688,22,243,Real Estate
895848,Osclass,osclass,649,2010-09-08T10:28:46Z,2024-11-01T12:17:46Z,96887,649,128,343,Real Estate
72872051,property_web_builder,etewiah,545,2016-11-04T17:51:48Z,2024-11-15T07:54:56Z,21959,545,19,257,Real Estate
314060004,practical-data-engineering,ssp-data,540,2020-11-18T21:15:37Z,2024-11-16T04:54:36Z,1770,540,3,90,Real Estate
151088595,btre_project,bradtraversy,534,2018-10-01T12:54:54Z,2024-11-12T22:55:04Z,2445,534,18,337,Real Estate
1365923,PHRETS,troydavisson,451,2011-02-14T16:47:48Z,2024-10-22T08:03:05Z,462,451,97,236,Real Estate
685321028,mern-estate,sahandghavidel,404,2023-08-31T01:21:58Z,2024-11-15T19:32:45Z,395,404,5,248,Real Estate
75785240,authelia,authelia,21743,2016-12-07T00:56:57Z,2024-11-16T09:19:00Z,51079,21743,107,1129,Job Portal
2604249,jackson,FasterXML,9130,2011-10-19T05:28:40Z,2024-11-16T09:37:12Z,31949,9130,0,1189,Job Portal
36810120,WiFiManager,tzapu,6615,2015-06-03T14:46:20Z,2024-11-15T16:55:32Z,1573,6615,629,1980,Job Portal
47998454,https-portal,SteveLTN,4481,2015-12-14T20:09:04Z,2024-11-15T14:25:22Z,448,4481,46,297,Job Portal
77739535,portal-vue,LinusBorg,3895,2016-12-31T12:33:09Z,2024-11-10T18:22:21Z,3700,3895,37,187,Job Portal
223748401,DataSphereStudio,WeBankFinTech,3088,2019-11-24T13:27:19Z,2024-11-16T10:33:54Z,250180,3088,350,1004,Job Portal
618000065,GlaDOS,dnhkng,3022,2023-03-23T14:49:16Z,2024-11-16T04:26:33Z,177499,3022,23,283,Job Portal
12895187,laravel.io,laravelio,2444,2013-09-17T12:57:48Z,2024-11-15T15:25:59Z,28304,2444,18,655,Job Portal
80882788,eaphammer,s0lst1c3,2194,2017-02-04T01:03:39Z,2024-11-15T20:25:30Z,6150,2194,32,313,Job Portal
32820926,react-portal,tajo,2142,2015-03-24T19:42:56Z,2024-11-06T08:04:39Z,3832,2142,15,171,Job Portal
580836813,comprehensive-rust,google,27927,2022-12-21T15:17:24Z,2024-11-16T08:56:15Z,23516,27927,122,1667,Classroom
290373467,flat,netless-io,5730,2020-08-26T02:21:53Z,2024-11-15T07:02:18Z,73023,5730,10,822,Classroom
10655461,apps-script-samples,googleworkspace,4554,2013-06-13T00:26:03Z,2024-11-16T07:30:53Z,2112,4554,76,1844,Classroom
416144775,miniob,oceanbase,3489,2021-10-12T01:44:38Z,2024-11-16T03:20:37Z,32957,3489,45,1242,Classroom
61397447,AcademicContent,microsoft,2696,2016-06-17T19:28:18Z,2024-11-15T10:04:53Z,1532965,2696,2,962,Classroom
44120512,OpenBoard,OpenBoard-org,2396,2015-10-12T16:43:03Z,2024-11-16T09:08:39Z,164859,2396,333,428,Classroom
35079964,classroom,github-education-resources,1346,2015-05-05T05:33:50Z,2024-11-06T12:26:38Z,169709,1346,224,569,Classroom
87891782,veyon,veyon,1312,2017-04-11T05:22:24Z,2024-11-14T07:18:25Z,35552,1312,174,300,Classroom
150676011,mutillidae,webpwnized,1266,2018-09-28T02:41:14Z,2024-11-16T04:41:50Z,10811,1266,0,416,Classroom
18918746,jmespath.js,jmespath,785,2014-04-18T16:36:03Z,2024-11-15T05:03:56Z,197,785,59,97,Classroom
120156076,Cloudreve,cloudreve,21934,2018-02-04T04:56:38Z,2024-11-16T10:21:27Z,7604,21934,170,3437,Learning Management System
631254164,one-api,songquanpeng,19190,2023-04-22T12:39:24Z,2024-11-16T10:20:57Z,15597,19190,729,4285,Learning Management System
103645588,iview-admin,iview,16494,2017-09-15T10:34:27Z,2024-11-16T08:47:35Z,61421,16494,611,4839,Learning Management System
273546408,foam,foambubble,15470,2020-06-19T17:04:10Z,2024-11-15T18:53:24Z,60502,15470,110,663,Learning Management System
25459400,pinpoint,pinpoint-apm,13422,2014-10-20T09:27:22Z,2024-11-15T16:13:31Z,260682,13422,465,3755,Learning Management System
14346979,snipe-it,snipe,11120,2013-11-12T22:25:47Z,2024-11-16T10:10:55Z,222360,11120,1768,3185,Learning Management System
5793738,Activiti,Activiti,10110,2012-09-13T11:34:43Z,2024-11-15T21:41:14Z,124358,10110,624,6950,Learning Management System
116389886,SSPanel-UIM,Anankke,9422,2018-01-05T13:51:16Z,2024-11-15T20:45:28Z,108213,9422,9,3401,Learning Management System
684031003,bisheng,dataelement,8898,2023-08-28T10:00:24Z,2024-11-15T16:47:50Z,40545,8898,64,1620,Learning Management System
7680774,jeesite,thinkgem,8000,2013-01-18T05:07:02Z,2024-11-14T08:00:42Z,119206,8000,206,5658,Learning Management System
