package,dependency,version
@webpack-contrib/schema-utils,ajv-keywords,^3.1.0
@webpack-contrib/schema-utils,chalk,^2.3.2
@webpack-contrib/schema-utils,strip-ansi,^4.0.0
@webpack-contrib/schema-utils,text-table,^0.2.0
@webpack-contrib/schema-utils,webpack-log,^1.1.2
can-symlink,tmp,0.0.28
@babel/helper-hoist-variables,@babel/types,^7.24.7
decamelize-keys,decamelize,^6.0.0
decamelize-keys,map-obj,^4.3.0
decamelize-keys,quick-lru,^6.1.1
decamelize-keys,type-fest,^3.1.0
@types/slate,immutable,^3.8.2
@types/slate,@types/react,*
@vercel/fetch,@types/async-retry,^1.4.3
@vercel/fetch,@vercel/fetch-cached-dns,^2.0.2
@vercel/fetch,@vercel/fetch-retry,^5.0.3
@vercel/fetch,agentkeepalive,^4.2.1
@vercel/fetch,debug,^4.3.3
smartwrap,array.prototype.flat,^1.2.3
smartwrap,breakword,^1.0.5
smartwrap,grapheme-splitter,^1.0.4
smartwrap,strip-ansi,^6.0.0
smartwrap,wcwidth,^1.0.1
smartwrap,yargs,^15.1.0
string.prototype.trimstart,call-bind,^1.0.7
string.prototype.trimstart,define-properties,^1.2.1
string.prototype.trimstart,es-object-atoms,^1.0.0
@styled-icons/evaicons-outline,@babel/runtime,^7.19.0
@styled-icons/evaicons-outline,@styled-icons/styled-icon,^10.7.0
breakword,wcwidth,^1.0.1
@visx/shape,@types/d3-path,^1.0.8
@visx/shape,@types/d3-shape,^1.3.1
@visx/shape,@types/lodash,^4.14.172
@visx/shape,@types/react,*
@visx/shape,@visx/curve,3.3.0
@visx/shape,@visx/group,3.3.0
@visx/shape,@visx/scale,3.5.0
@visx/shape,classnames,^2.3.1
@visx/shape,d3-path,^1.0.5
@visx/shape,d3-shape,^1.2.0
@visx/shape,lodash,^4.17.21
@visx/shape,prop-types,^15.5.10
encoding-sniffer,iconv-lite,^0.6.3
encoding-sniffer,whatwg-encoding,^3.1.1
@webpack-contrib/config-loader,@webpack-contrib/schema-utils,^1.0.0-beta.0
@webpack-contrib/config-loader,chalk,^2.1.0
@webpack-contrib/config-loader,cosmiconfig,^5.0.2
@webpack-contrib/config-loader,is-plain-obj,^1.1.0
@webpack-contrib/config-loader,loud-rejection,^1.6.0
@webpack-contrib/config-loader,merge-options,^1.0.1
@webpack-contrib/config-loader,minimist,^1.2.0
@webpack-contrib/config-loader,resolve,^1.6.0
@webpack-contrib/config-loader,webpack-log,^1.1.2
grunt-contrib-jshint,chalk,~4.1.2
grunt-contrib-jshint,hooker,^0.2.3
grunt-contrib-jshint,jshint,~2.13.4
pac-proxy-agent,@tootallnate/quickjs-emscripten,^0.23.0
pac-proxy-agent,agent-base,^7.0.2
pac-proxy-agent,debug,^4.3.4
pac-proxy-agent,get-uri,^6.0.1
pac-proxy-agent,http-proxy-agent,^7.0.0
pac-proxy-agent,https-proxy-agent,^7.0.5
pac-proxy-agent,pac-resolver,^7.0.1
pac-proxy-agent,socks-proxy-agent,^8.0.4
bookshelf-relations,lodash,^4.17.21
bookshelf-relations,bluebird,^3.7.2
bookshelf-relations,@tryghost/debug,^0.1.13
bookshelf-relations,@tryghost/errors,^1.2.3
prettier-plugin-astro,@astrojs/compiler,^2.9.1
prettier-plugin-astro,prettier,^3.0.0
prettier-plugin-astro,sass-formatter,^0.7.6
lmdb-store,nan,^2.14.2
lmdb-store,node-gyp-build,^4.2.3
lmdb-store,ordered-binary,^1.0.0
lmdb-store,weak-lru-cache,^1.0.0
lmdb-store,msgpackr,^1.5.0
@editorjs/delimiter,@codexteam/icons,^0.3.2
@styled-icons/fa-solid,@babel/runtime,^7.20.7
@styled-icons/fa-solid,@styled-icons/styled-icon,^10.7.0
@styled-icons/boxicons-logos,@babel/runtime,^7.20.7
@styled-icons/boxicons-logos,@styled-icons/styled-icon,^10.7.0
@styled-icons/evil,@babel/runtime,^7.19.0
@styled-icons/evil,@styled-icons/styled-icon,^10.7.0
jshint,cli,~1.0.0
jshint,console-browserify,1.1.x
jshint,exit,0.1.x
jshint,htmlparser2,3.8.x
jshint,lodash,~4.17.21
jshint,minimatch,~3.0.2
jshint,strip-json-comments,1.0.x
@styled-icons/fa-brands,@babel/runtime,^7.20.7
@styled-icons/fa-brands,@styled-icons/styled-icon,^10.7.0
@styled-icons/foundation,@babel/runtime,^7.19.0
@styled-icons/foundation,@styled-icons/styled-icon,^10.7.0
@styled-icons/feather,@babel/runtime,^7.20.7
@styled-icons/feather,@styled-icons/styled-icon,^10.7.0
